วันที่,ประเภท,สินค้า,หน่วย,ราคา ต่ำสุด,ราคา สูงสุด,ราคาเฉลี่ย
12/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
13/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
14/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
17/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
18/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
19/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
20/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
21/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
24/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
25/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
27/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
28/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
31/5/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
1/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
2/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
4/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
7/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
8/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
9/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
10/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
11/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
14/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
15/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
16/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
17/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
18/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
21/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
22/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
23/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
24/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
25/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
28/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
29/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
30/6/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
1/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
2/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
5/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
6/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
7/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
8/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
9/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
12/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
13/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
14/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
15/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
16/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
19/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
20/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
21/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
22/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
23/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
27/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
29/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
30/7/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
2/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
3/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
4/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
5/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
6/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
9/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
10/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
11/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
13/8/2564,ขายปลีก,ถั่วลิสงกะเทาะเปลือก คัดธรรมดา,บาท/ กก.,68,72,70
