วันที่,ประเภท,สินค้า,หน่วย,ราคา ต่ำสุด,ราคา สูงสุด,ราคาเฉลี่ย
2/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
3/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
6/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
7/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
8/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
9/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
10/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
13/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
14/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
15/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
16/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
17/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
20/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
21/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
22/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
23/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
27/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
28/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
29/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
30/9/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
1/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
4/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
5/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
6/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
7/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
8/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
11/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
12/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
14/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
15/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
18/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
19/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
20/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
25/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
26/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
27/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
28/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
29/10/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
1/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
2/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
3/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
4/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
5/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
8/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
9/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
10/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
11/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
12/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
15/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
16/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
17/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
18/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
19/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
22/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
23/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
24/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
25/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
26/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
29/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
30/11/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
1/12/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
2/12/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
3/12/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
7/12/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
8/12/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
9/12/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
13/12/2564,ขายปลีก,หอมหัวใหญ่ ห้องเย็น เบอร์ 2,บาท/ กก.,30,40,35
